poolId,latitude,longitude,poolStatus,sourceVisitId,sourceSurveyId,updatedAt,visitId,visitUserName,visitUserId,visitPoolId,visitDate,visitLocatePool,visitCertainty,visitNavMethod,visitDirections,visitLocationComments,visitCoordSource,visitLatitude,visitLongitude,visitVernalPool,visitPoolType,visitInletType,visitOutletType,visitForestUpland,visitForestCondition,visitHabitatAgriculture,visitHabitatLightDev,visitHabitatHeavyDev,visitHabitatPavedRd,visitHabitatDirtRd,visitHabitatPowerline,visitHabitatOther,visitHabitatComment,visitMaxDepth,visitWaterLevelObs,visitHydroPeriod,visitMaxWidth,visitMaxLength,visitPoolTrees,visitPoolShrubs,visitPoolEmergents,visitPoolFloatingVeg,visitSubstrate,visitDisturbDumping,visitDisturbSiltation,visitDisturbVehicleRuts,visitDisturbRunoff,visitDisturbDitching,visitDisturbOther,visitWoodFrogAdults,visitWoodFrogLarvae,visitWoodFrogEgg,visitWoodFrogEggHow,visitSpsAdults,visitSpsLarvae,visitSpsEgg,visitSpsEggHow,visitJesaAdults,visitJesaLarvae,visitJesaEgg,visitJesaEggHow,visitBssaAdults,visitBssaLarvae,visitBssaEgg,visitBssaEggHow,visitFairyShrimp,visitFingerNailClams,visitSpeciesOther1,visitSpeciesOther2,visitSpeciesComments,visitFish,visitFishCount,visitFishSizeSmall,visitFishSizeMedium,visitFishSizeLarge,visitPoolPhoto,createdAt,updatedAt,visitPoolMapped,visitUserIsLandowner,visitLandownerPermission,visitLandowner,visitTownId,visitFishSize,visitWoodFrogPhoto,visitWoodFrogNotes,visitSpsPhoto,visitSpsNotes,visitJesaPhoto,visitJesaNotes,visitBssaPhoto,visitBssaNotes,visitFairyShrimpPhoto,visitFairyShrimpNotes,visitFingerNailClamsPhoto,visitFingerNailClamsNotes,visitNavMethodOther,visitPoolTypeOther,visitSubstrateOther,visitSpeciesOtherName,visitSpeciesOtherCount,visitSpeciesOtherPhoto,visitSpeciesOtherNotes,visitLocationUncertainty,visitObserverUserName,visitWoodFrogiNat,visitSpsiNat,visitJesaiNat,visitBssaiNat,visitFairyShrimpiNat,visitFingerNailClamsiNat,visitSpeciesOtheriNat
NEW335,43.504710,-72.927450,Confirmed,1264,0,2021-03-24 10:41:49.661715,1264,lucasjackson,0,NEW335,2014-04-22,0,Certain,GPS,"From MLS1785, head west about 0.1 miles.",,GPS,43.50471000,-72.92745000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Semi-permanent,25,75,,1,,,Leaf litter,f,f,f,f,f,,,0,50,Estimated,,0,,,,0,,,,0,,,0,0,,,Heard many wood frogs,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,147,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW336,43.504400,-72.926580,Confirmed,1265,0,2021-03-24 10:41:49.661715,1265,lucasjackson,0,NEW336,2014-04-22,0,Certain,GPS,"From MLS1785, head ESE about 0.1 miles along AT.",,GPS,43.50440000,-72.92658000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,AT,,2-3 Feet,Full,Permanent,25,120,,,,,Leaf litter,f,f,f,f,f,,,0,50,Estimated,,0,,,,0,,,,0,,,0,0,,,Heard many wood frogs as I approached.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,147,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW337,42.865152,-72.621587,Confirmed,1266,0,2021-03-24 10:41:49.661715,1266,bat,0,NEW337,2014-04-25,0,,,"If getting off 91 north in Brattleboro, take a right onto Western Ave. Follow western ave straight onto route 9. Keep following route 9 and watching for first level drive on your left. One on first level drive take the first right.",,,42.86515155,-72.62158697,Yes,Isolated Non-Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Major logging,f,f,t,f,f,f,Logging road nearby.,,< 6 Inches,More than 50%,Semi-permanent,6,15,,2,,30,Leaf litter,f,f,f,t,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,"I didnt see any animals or insects, at the time I took coordinates. I have however seen wood frogs, spotted salamanders and many types of water insects at this location.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,188,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW338,42.874000,-73.162000,Confirmed,1267,0,2021-03-24 10:41:49.661715,1267,tnpotter,0,NEW338,2014-04-25,0,Certain,GPS,"From the main entrance, the path is on the left",ArcGIS app was used to locate position,GPS,42.87400000,-73.16200000,Yes,Pool associated with larger wetland complex,Permanent Inlet,Permanent Outlet,Mixed,Undisturbed,t,f,f,f,t,f,,Dirt road leading into area...paths and hiking trails present but other wildlife and plant life is undisturbed,12-24 Inches,More than 50%,Permanent,20,30,10,0,10,40,Leaf litter,f,f,f,f,f,,,0,,Estimated,,0,,Estimated,,0,,,,0,,,0,0,,,"I was unable to actually see any wood frogs or spotted salamanders, but I heard a lot of frogs and know for a fact both wood frogs and spotted salamanders are present in this area",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,183,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW339,43.209100,-72.701550,Confirmed,1268,0,2021-03-24 10:41:49.661715,1268,sfaccio,0,NEW339,2014-05-07,0,,,~200 m W. of SDF1649 on ridgeline S. of Popple Dungeon Rd.,Large pool in red spruce-dominated stand.,GPS,43.20910000,-72.70155000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,,"Mostly red spruce immediately around pool and to the N & E (75%), but hardwoods to the W.",2-3 Feet,Full,Semi-permanent,45,100,0,0,0,0,Leaf litter,f,f,f,f,f,,1,0,100,Estimated,,0,12,Counted,,0,,,,0,,,0,0,Caddisfly larvae,,"Water tannin-stained.  Probably more salamander eggs, but visibility poor due to tannin and depth of pool.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,164,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW34,43.838340,-72.412190,Confirmed,1269,0,2021-03-24 10:41:49.661715,1269,sfaccio,0,NEW34,2010-04-21,0,,Prior Knowledge,"On east side of Cross Rd, about 25m south of Clover Hill WMA parking.",On Clover Hill WMA,GPS,43.83834000,-72.41219000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Undisturbed,f,f,f,f,t,t,,Adjacent to dirt road; culvert drains overflow under roadbed to seep on west side of Cross Rd.,2-3 Feet,More than 50%,Ephemeral,35,75,1,10,10,2,Leaf litter,f,t,f,f,f,,,0,100,Estimated,,0,50,Estimated,,0,10,Estimated,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW343,43.530420,-72.554990,Confirmed,1273,0,2021-03-24 10:41:49.661715,1273,lizard,0,NEW343,2014-05-18,1,Certain,GPS,"From Woodstock, drive south on Hwy 106, through South Woodstock until pull off on right at GPS points: 43.53122, -72.55601. Walk across road to trail. Pools are just on right down hill.","We stumbled across this pool by accident. It is one of three in a clump. They are visible from the road if you look down the steep bank.",GPS,43.53042000,-72.55499000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,t,t,f,,,6-12 Inches,More than 50%,Ephemeral,8,8,,,2,,Leaf litter,f,f,f,t,f,,,0,,,,0,,,,0,,,,0,,,0,0,many caddisflies with seed pod shells,,There were some tadpoles in this pool. They were not identified and we didnt take any photos. We got distracted by what we thought were loads of fairy shrimp and took a whole slew of photos. When we got home we realized wed been duped by mosquitoes!,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,148,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW346,44.282920,-72.576160,Confirmed,1276,0,2021-03-24 10:41:49.661715,1276,sjsabin,0,NEW346,2015-05-02,1,Certain,GPS,"trail head located off Rt 12 Finch Road, across from West Branch Nature Ctr.  trail begins about 15 ft on left and is approximately 1/4 mile up the trail on the left just before a clearing in the woods",,,44.28292000,-72.57616000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,No visable development,Possible old apple orchard nearby,6-12 Inches,Less than 50%,Semi-permanent,15,30,0,1,35,10,Leaf litter,f,t,f,f,f,from us,,1,20,Counted,,0,,,,0,,,,0,,,0,0,,,,f,0,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,93,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW35,43.839550,-72.412190,Confirmed,1280,0,2021-03-24 10:41:49.661715,1280,sfaccio,0,NEW35,2010-04-21,0,,Prior Knowledge,On west side of Cross Rd about 25m N of Clover Hill WMA parking area.,On Clover Hill WMA.,GPS,43.83955000,-72.41219000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Undisturbed,f,f,f,f,t,f,,"Pool was dry on 25 May, 2010.  May be OK for inverts but not for successful amphibian breeding.",12-24 Inches,More than 50%,Ephemeral,15,75,5,10,0,0,Leaf litter,f,t,f,f,f,,,0,12,Counted,,0,25,Counted,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,129,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW353,43.932040,-72.388360,Confirmed,1284,0,2021-03-24 10:41:49.661715,1284,sfaccio,0,NEW353,2015-06-03,0,,,Ridge west of Carols Corner in Taylor Valley,,GPS,43.93204000,-72.38836000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Minor logging,f,f,f,f,f,f,,80% hardwood (s. maple/Y. birch/beech/r. spruce). Pool grades into headwater seep at N. end.,12-24 Inches,Full,Ephemeral,30,50,5,5,5,,Leaf litter,f,f,f,f,f,,,1,,,,0,15,Estimated,,0,,,,0,,,0,0,Caddisfly,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,121,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW360,43.947880,-72.394620,Confirmed,1292,0,2021-03-24 10:41:49.661715,1292,alisonmarchione,0,NEW360,2015-06-25,1,Certain,GPS,Off of the woods road coming from the large clearing off of Jenkins Road,,GPS,43.94788000,-72.39462000,Yes,Isolated Forest Depression,Ephemeral Inlet,Ephemeral Outlet,Mixed,Minor logging,f,t,f,f,f,f,,"The woods road leads right to this pool, its right off the road. It could possibly have historically been a rut and there were tire tracks running into it. There is evidence that there were other pools in the area previously in the season.",6-12 Inches,More than 50%,Semi-permanent,50,100,,,,,Leaf litter,f,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,116,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW362,43.749940,-72.341560,Confirmed,1294,0,2021-03-24 10:41:49.661715,1294,alisonmarchione,0,NEW362,2015-05-21,0,,,Ridgeline near boundary,,GPS,43.74994000,-72.34156000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Major logging,f,t,f,f,f,f,,,6-12 Inches,More than 50%,Semi-permanent,75,45,,,45,,Leaf litter,f,f,f,f,f,,,1,,,,0,6,Counted,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,137,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW363,43.753990,-72.341800,Confirmed,1295,0,2021-03-24 10:41:49.661715,1295,alisonmarchione,0,NEW363,2015-05-21,0,,,Hight of land in fold. Some trails skirt the edges of the pool.,,GPS,43.75399000,-72.34180000,Yes,Isolated Forest Depression,Ephemeral Inlet,Ephemeral Outlet,Coniferous,Minor logging,f,t,f,f,f,f,,Hemlock,6-12 Inches,More than 50%,Semi-permanent,40,150,,,,,Leaf litter,f,f,f,f,f,,,1,,,,0,40,Estimated,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,137,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW364,43.745480,-72.340660,Confirmed,1296,0,2021-03-24 10:41:49.661715,1296,alisonmarchione,0,NEW364,2015-05-21,0,,,Followed MB trail on property and noticed this pool,,GPS,43.74548000,-72.34066000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,t,f,f,f,f,,Hemlock/Hardwood,< 6 Inches,Less than 50%,Ephemeral,12,35,,,,,Leaf litter,f,f,f,f,f,,,0,,,,0,16,Estimated,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,137,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW37,44.690780,-73.305450,Confirmed,1299,0,2021-03-24 10:41:49.661715,1299,Goshawk,0,NEW37,2010-04-21,0,Certain,Prior Knowledge,Between State Park Road and Donaldson Road.,"North of, but not directly connected to, the flooded areas surrounding pool NEW6.",GPS,44.69078000,-73.30545000,Yes,Pool associated with larger wetland complex,No Inlet,No Outlet,Deciduous,Undisturbed,t,f,f,f,f,f,,"Jefferson-like large 5 to 6+ crossed E.Shore Rd.S. at 45/hr on 3/22.  Additional sighted later nights.  Also, 4/6, a dozen large brown and four 2.5 blue-spotted were on State Park Rd.",6-12 Inches,Full,Ephemeral,250,350,20,5,5,10,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,12,Counted,0,0,,,"Jefferson x Blue-spotted eggs -- 2 single eggs & 10 egg masses -- 
eggs hatching.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,40,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW47,44.425835,-72.910851,Confirmed,1309,0,2021-03-24 10:41:49.661715,1309,AaronW,0,NEW47,2010-05-05,1,Certain,GPS,Access trail to Preston Pond,Bolton Town Forest,GPS,44.42583500,-72.91085100,Dont Know,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Minor logging,f,f,f,f,t,f,,,< 6 Inches,More than 50%,Ephemeral,20,30,,,15,,Leaf litter,f,f,f,f,f,edge of trail,,0,1,Counted,,0,,,,0,,,,0,,,0,0,Green Frogs- 10 or more,,shallow pool- may not have hydroperiod.  No fingernail clams or inverts. found.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,79,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW48,43.724090,-72.356040,Confirmed,1311,0,2021-03-24 10:41:49.661715,1310,mlunter,0,NEW48,2010-05-05,0,,GPS,From roundabout at end of Happy Hill Rd continue on foot along dirt road through gate. Walk west on Appalachian Trail past first private pond on right. Just before next wetland complex on right look for small pool just off trail on right.,Easy access just off Appalachian Trail and 5 minute walk from road.,,43.72393200,-72.35592200,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,Pool is located adjacent to larger wetland complex and may receive spillover during wet periods.,6-12 Inches,More than 50%,Ephemeral,5,18,0,0,0,0,Leaf litter,f,f,f,f,f,,,0,,,,0,2,Counted,,0,,,,0,,,0,0,,,"Two kidney-shaped egg masses identified as spotted salamander. Jelly matrix opaque and very firm with greenish colored eggs. One mass located on pool substrate, the other suspended on small branch near surface.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,137,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW63,43.537410,-72.416800,Confirmed,1321,0,2021-03-24 10:41:49.661715,1321,greenberg,0,NEW63,2010-05-17,1,Certain,GPS,Adjacent to dirt Road opposite driveway to 78 Rice Road,,GPS,43.53741000,-72.41680000,Yes,Other,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,t,f,,forest bordered on one side by road.,2-3 Feet,More than 50%,Ephemeral,130,50,20,5,40,40,Leaf litter,f,f,f,f,f,,,0,,,,0,18,Counted,,0,,,,0,,,0,0,,,No sign of tadpoles as in New 62,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,145,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW48,43.724090,-72.356040,Confirmed,1311,0,2021-03-24 10:41:49.661715,1311,alisonmarchione,0,NEW48,2015-05-11,1,Certain,GPS,Small depression next to larger permanent pond 25-30ft from Happy Hills Trail,,GPS,43.72409000,-72.35604000,Yes,Pool associated with larger wetland complex,Ephemeral Inlet,No Outlet,Mixed,Minor logging,f,t,f,f,f,f,,,6-12 Inches,Less than 50%,Ephemeral,5,12,0,0,0,0,Leaf litter,f,f,f,f,f,potentially old logging disturbance,,0,,,,0,2,Counted,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,137,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW5,44.693140,-73.342410,Confirmed,1313,0,2021-03-24 10:41:49.661715,1313,hobiecat,0,NEW5,2009-05-06,0,Certain,GPS,"At 64 West Shore Rd. (Rte 314).
Adjacent to Ed Weed Fish Hatchery.  In deciduous woods just east of VELCO power line.",,GPS,44.69314000,-73.34241000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,t,f,f,f,f,f,,"Pool with red maples, and surrounding sugar maple woodland, maintained for maple sap production via plastic tubing.  
Minor logging away from pool area.",6-12 Inches,Full,Ephemeral,75,550,17,,13,5,Leaf litter,f,f,f,f,f,pastured in prior [50] yrs,12,1,3,Estimated,,0,4,Estimated,,0,,,,0,24,Counted,0,1,adult eastern newts,,"More egg masses seen, not identified. Wood frogs were heard. Present: spring peepers, green frogs, tree frogs. Green frogs present, but tadpoles die-off.  REVISITED 4/14/2010 for the Jefferson/blue egg mass count. 13 multiple-egg masses.  ",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,40,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW67,44.244567,-72.130683,Confirmed,1324,0,2021-03-24 10:41:49.661715,1324,libbyhillhouse,0,NEW67,2010-04-27,1,Certain,GPS,"west off North Bayley Hazen onto Meader Rd.  Approx. .5 mi on right, easily visible at intersection of Meader and pvt drive.",,GPS,44.24456700,-72.13068300,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,t,f,f,t,f,thickly forested,,12-24 Inches,Full,Semi-permanent,60,60,20,10,5,20,Leaf litter,f,f,f,f,f,,0,1,,,,0,3,Estimated,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,213,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
JP41,44.053200,-72.769810,Confirmed,5,0,2021-03-24 10:41:49.661715,5,sfaccio,0,JP41,2011-06-08,1,Certain,GPS,Raynor Rd.,,GPS,44.05320000,-72.76981000,Yes,Pool associated with larger wetland complex,Ephemeral Inlet,Ephemeral Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,"VP associated with large, vegetated seep. Measurements given are just for the VP habitat, not the entire seep.",6-12 Inches,More than 50%,Ephemeral,25,35,,,5,,Leaf litter,f,f,f,f,f,,,1,,,,0,11,Counted,,0,,,,0,,,0,0,,,May only be productive in wet years.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,238,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
AW1,44.413493,-72.936702,Confirmed,1,0,2021-03-24 10:41:49.661715,1,AaronW,0,AW1,2010-04-23,0,Certain,GPS,off Snipe Island Road,,,44.41349300,-72.93670200,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Minor logging,f,f,f,f,f,f,,,,More than 50%,Ephemeral,20,100,0,0,0,0,Leaf litter,f,f,t,f,f,,,0,100,Estimated,,0,50,Estimated,,0,,,,0,,,0,1,Mosquito pupae,,nice pool!,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,204,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
JP40a,44.052730,-72.769540,Confirmed,4,0,2021-03-24 10:41:49.661715,4,sfaccio,0,JP40a,2011-06-08,1,Certain,GPS,Raynor Rd.,,GPS,44.05273000,-72.76954000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,,12-24 Inches,More than 50%,Ephemeral,30,60,1,,1,,Leaf litter,f,f,f,f,f,,,1,,,,1,50,Estimated,,0,,,,0,,,0,1,caddis larvae,,"Nice little pool -- appears highly productive.  There were tons of fingernail clams littering the pool bottom, no need to search for them, they were just visible.  Jeffersons seems likely but could not find any eggs.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,238,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW7,44.736400,-73.267500,Confirmed,1326,0,2021-03-24 10:41:49.661715,1326,hobiecat,0,NEW7,2009-05-19,0,Certain,Prior Knowledge,"On east slope of Fay Hill; and accessible from properties along East Shore Road North.",Corner property marker in middle of pool.,GPS,44.73640000,-73.26750000,Yes,Isolated Forest Depression,Ephemeral Inlet,No Outlet,Deciduous,Undisturbed,f,t,f,f,f,f,,"Irregular shape, varies 25 to 200 feet in width.
Associated with a 2nd, higher pond to the west,
12-24 inch depth, with 10 peeper tadpoles found.",6-12 Inches,Full,Ephemeral,75,650,40,,15,5,Leaf litter,f,f,f,f,f,,,1,75,Estimated,,0,2,Counted,,0,,,,0,200,Counted,0,1,>1200 spring peeper tadpoles,,">200 Wood frog tadpoles estimated. Only 1 leopard frog observed.
REVISITED 4/14/2010:  125 multiple-egg blue(& blueXjeff) masses.  75 single eggs. Wood Frog egg mass count at 75, with additional conjoined egg masses.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,40,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW76,44.246750,-72.064383,Confirmed,1332,0,2021-03-24 10:41:49.661715,1332,libbyhillhouse,0,NEW76,2010-05-15,0,,Prior Knowledge,"close to entrance into quarry , at fork to small path above quarry - east down approx. 90 yds.",alternative access via Smith farm across Rt 91.,GPS,44.24675000,-72.06438300,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,forested,,12-24 Inches,More than 50%,Ephemeral,15,33,5,0,5,40,Leaf litter,f,f,f,f,f,,,0,,,,0,11,Counted,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,213,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW77,44.247917,-72.072650,Confirmed,1333,0,2021-03-24 10:41:49.661715,1333,libbyhillhouse,0,NEW77,2010-05-15,0,,Prior Knowledge,grassy path downhill towards Ryegate Quarry PGRN site.  Exposed rock on SE side usually has lightly flowing surface.  Pool is approx. 30 yds behind.,"well hidden, a surprise discovery",,44.24791700,-72.07265000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,well set off pathway,12-24 Inches,Full,Semi-permanent,90,90,25,0,10,5,Leaf litter,f,f,f,f,f,,,1,,,,0,17,Counted,,0,,,,0,,,0,0,adult green frogs,nearby adult male pickerel frog,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,213,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
JP48,44.328419,-72.695188,Confirmed,6,0,2021-03-24 10:41:49.661715,6,Matt Peters,0,JP48,2011-06-17,1,Certain,GPS,"Park at WMA lot on Notch rd, hike up rest of road then cut in bushwacking steeply up to hilltop pool.",,VT ANR Mapping Website,44.32841900,-72.69518800,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,summit pool (on west summit),12-24 Inches,Less than 50%,Ephemeral,30,100,0,0,2,0,Leaf litter,f,f,f,f,f,,,1,,,,1,,,,0,,,,0,,,0,0,caddis fly larvae,Green frogs adults,"Classic summit pool, another small pool in gully between summits",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,89,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
KWN12,44.068700,-72.327310,Confirmed,85,0,2021-03-24 10:41:49.661715,85,alisonmarchione,0,KWN12,1900-01-01,1,Certain,GPS,"Top of two trails, off the side to the east.",,,44.06870000,-72.32731000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,t,f,f,f,f,,,6-12 Inches,More than 50%,Semi-permanent,20,150,,,75,,Leaf litter,f,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,0,,,There were some kind of salamander egg masses but it looks like the larvae had already hatched. I am not sure what type of salamander they are.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,114,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
KWN238,43.631500,-72.566320,Confirmed,211,0,2021-03-24 10:41:49.661715,211,sfaccio,0,KWN238,2012-06-01,1,Certain,GPS,"E. of Vondell Reservoir.  Pool already confirmed, but since I was in area for other pools I collected data here.",Awesome pool.,GPS,43.63150000,-72.56632000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,Highly productive pool in rich N. hardwoods.,12-24 Inches,More than 50%,Ephemeral,25,100,,,,,Leaf litter,f,f,f,f,f,,,1,,,,1,21,Counted,,1,,,,0,,,1,1,Caddisfly larvae,Copepods,Wood frog tadpoles very thick.  Large (~1-1.25) salamander larvae were assumed to be Jeffs.  Also unhatched SPSA eggs and newly hatched larvae.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,207,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
KWN656,43.750206,-72.283889,Confirmed,1810,0,2021-03-24 10:41:49.661715,507,alisonmarchione,0,KWN656,2015-05-28,1,Certain,GPS,Just outside of the boundary of the johnson-Cutting property and right on the right side of Union when heading north. Can be seen from the road.,,,43.75000000,-72.28374000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,t,f,f,f,f,,Sunken area near the road. Very wet and boggy.,< 6 Inches,Less than 50%,Ephemeral,200,150,10,,75,,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,1,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,137,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
